node,category,occupation
5260,D,celebrity
5261,D,celebrity
5262,P,politician
5263,D,scientist
5264,P,scientist
5265,P,politician
5266,D,celebrity
5267,P,celebrity
5268,P,celebrity
5269,D,celebrity
5270,I,celebrity
5271,P,scientist
5272,P,scientist
5273,D,politician
5274,D,politician
5275,D,politician
5276,I,celebrity
5277,D,politician
5278,I,celebrity
5279,P,celebrity
5280,P,politician
5281,I,scientist
5282,P,celebrity
5283,D,politician
5284,I,politician
5285,P,politician
5286,D,politician
5287,D,scientist
5288,D,politician
5289,D,scientist
5290,P,celebrity
5291,P,politician
5292,P,celebrity
5293,P,politician
5294,D,celebrity
5295,P,celebrity
5296,P,scientist
5297,D,politician
5298,P,politician
5299,D,politician
5300,P,celebrity
5301,I,scientist
5302,P,scientist
5303,D,politician
5304,D,scientist
5305,I,politician
5306,D,scientist
5307,I,politician
5308,P,celebrity
5309,I,politician
5310,I,politician
5311,I,politician
5312,I,scientist
5313,D,politician
5314,I,politician
5315,P,celebrity
5316,I,scientist
5317,D,scientist
5318,I,scientist
5319,P,scientist
5320,P,scientist
5321,D,politician
5322,D,celebrity
5323,P,scientist
5324,I,scientist
5325,I,politician
5326,D,politician
5327,I,celebrity
5328,I,politician
5329,P,politician
5330,P,celebrity
5331,D,celebrity
5332,I,scientist
5333,I,celebrity
5334,I,scientist
5335,P,celebrity
5336,D,scientist
5337,P,scientist
5338,P,celebrity
5339,P,politician
5340,D,politician
5341,P,scientist
5342,I,celebrity
5343,I,celebrity
5344,I,scientist
5345,I,politician
5346,D,politician
5347,I,politician
5348,I,politician
5349,I,celebrity
5350,P,politician
5351,I,politician
5352,P,politician
5353,I,politician
5354,I,politician
5355,I,celebrity
5356,D,politician
5357,D,scientist
5358,I,scientist
5359,I,scientist
5360,P,scientist
5361,P,politician
5362,P,scientist
5363,I,scientist
5364,I,celebrity
5365,P,politician
5366,P,politician
5367,I,politician
5368,I,politician
5369,P,politician
5370,D,scientist
5371,D,politician
5372,D,scientist
5373,P,celebrity
5374,P,politician
5375,D,scientist
5376,I,scientist
5377,I,politician
5378,P,scientist
5379,D,politician
5380,P,scientist
5381,D,celebrity
5382,P,politician
5383,I,politician
5384,D,politician
5385,I,celebrity
5386,P,celebrity
5387,P,celebrity
5388,I,scientist
5389,I,politician
5390,D,politician
5391,P,scientist
5392,D,celebrity
5393,P,politician
5394,D,scientist
5395,D,politician
5396,I,celebrity
5397,D,politician
5398,D,celebrity
5399,P,scientist
5400,P,scientist
5401,D,politician
5402,P,scientist
5403,I,scientist
5404,P,politician
5405,I,politician
5406,D,scientist
5407,P,celebrity
5408,D,celebrity
5409,I,scientist
5410,P,politician
5411,I,celebrity
5412,D,scientist
5413,P,celebrity
5414,D,celebrity
5415,P,scientist
5416,D,celebrity
5417,D,celebrity
5418,I,celebrity
5419,P,politician
5420,D,politician
5421,P,celebrity
5422,D,celebrity
5423,D,scientist
5424,I,celebrity
5425,P,scientist
5426,I,celebrity
5427,P,celebrity
5428,P,politician
5429,I,scientist
5430,P,celebrity
5431,I,celebrity
5432,D,politician
5433,P,scientist
5434,P,celebrity
5435,D,politician
5436,P,scientist
5437,I,celebrity
5438,P,celebrity
5439,D,celebrity
5440,D,scientist
5441,P,scientist
5442,P,celebrity
5443,D,scientist
5444,D,scientist
5445,I,scientist
5446,P,celebrity
5447,P,politician
5448,I,politician
5449,P,celebrity
5450,P,scientist
5451,I,politician
5452,D,politician
5453,P,celebrity
5454,P,scientist
5455,P,politician
5456,D,celebrity
5457,D,celebrity
5458,D,celebrity
5459,P,scientist
5460,I,scientist
5461,P,celebrity
5462,P,scientist
5463,I,celebrity
5464,P,scientist
5465,P,politician
5466,P,celebrity
5467,P,politician
5468,P,scientist
5469,P,politician
5470,I,celebrity
5471,D,scientist
5472,D,celebrity
5473,D,scientist
5474,D,scientist
5475,P,celebrity
5476,D,celebrity
5477,P,scientist
5478,I,scientist
5479,P,politician
5480,P,celebrity
5481,D,politician
5482,I,scientist
5483,D,politician
5484,P,politician
5485,P,politician
5486,D,scientist
5487,P,politician
5488,D,politician
5489,D,scientist
5490,I,scientist
5491,I,celebrity
5492,P,celebrity
5493,P,scientist
5494,D,celebrity
5495,D,politician
5496,P,scientist
5497,P,politician
5498,P,scientist
5499,I,celebrity
5500,P,celebrity
5501,D,politician
5502,P,celebrity
5503,D,scientist
5504,D,scientist
5505,P,scientist
5506,P,politician
5507,P,celebrity
5508,P,celebrity
5509,P,celebrity
5510,P,scientist
5511,D,scientist
5512,P,scientist
5513,I,politician
5514,I,politician
5515,I,politician
5516,D,scientist
5517,P,politician
5518,I,celebrity
5519,D,politician
5520,P,scientist
5521,I,celebrity
5522,I,politician
5523,P,scientist
5524,I,politician
5525,D,politician
5526,I,politician
5527,I,scientist
5528,I,scientist
5529,D,scientist
5530,D,scientist
5531,I,scientist
5532,P,scientist
5533,D,celebrity
5534,I,politician
5535,I,scientist
5536,P,politician
5537,P,scientist
5538,P,celebrity
5539,D,scientist
5540,P,celebrity
5541,P,politician
5542,D,politician
5543,D,politician
5544,D,politician
5545,P,celebrity
5546,P,scientist
5547,P,scientist
5548,I,politician
5549,I,scientist
5550,P,celebrity
5551,D,politician
5552,P,celebrity
5553,P,politician
5554,I,celebrity
5555,D,celebrity
5556,D,scientist
5557,P,celebrity
5558,P,scientist
5559,P,celebrity
5560,D,politician
5561,I,celebrity
5562,P,celebrity
5563,P,celebrity
5564,I,politician
5565,D,scientist
5566,P,politician
5567,P,celebrity
5568,D,scientist
5569,D,politician
5570,D,scientist
5571,D,politician
5572,I,celebrity
5573,P,scientist
5574,P,politician
5575,D,scientist
5576,I,celebrity
5577,D,politician
5578,P,politician
5579,D,politician
5580,I,scientist
5581,D,politician
5582,I,politician
5583,D,scientist
5584,P,celebrity
5585,P,scientist
5586,D,celebrity
5587,P,celebrity
5588,P,scientist
5589,I,celebrity
5590,I,celebrity
5591,D,scientist
5592,P,scientist
5593,P,politician
5594,P,scientist
5595,D,politician
5596,P,scientist
5597,D,celebrity
5598,I,scientist
5599,I,politician
5600,D,politician
5601,D,celebrity
5602,D,politician
5603,D,celebrity
5604,P,politician
5605,D,politician
5606,D,celebrity
5607,P,celebrity
5608,I,scientist
5609,P,scientist
5610,I,celebrity
5611,D,politician
5612,D,scientist
5613,I,politician
5614,I,scientist
5615,I,scientist
5616,D,celebrity
5617,P,scientist
5618,P,celebrity
5619,P,politician
5620,P,politician
5621,P,scientist
5622,D,scientist
5623,I,politician
5624,D,scientist
5625,D,scientist
5626,I,celebrity
5627,I,scientist
5628,P,politician
5629,D,politician
5630,D,celebrity
5631,D,celebrity
5632,P,scientist
5633,I,celebrity
5634,P,politician
5635,D,celebrity
5636,P,scientist
5637,I,scientist
5638,P,scientist
5639,P,celebrity
5640,P,scientist
5641,D,scientist
5642,D,politician
5643,I,scientist
5644,D,scientist
5645,I,celebrity
5646,D,politician
5647,P,celebrity
5648,D,politician
5649,D,scientist
5650,D,scientist
5651,D,politician
5652,P,politician
5653,D,scientist
5654,I,politician
5655,P,scientist
5656,I,scientist
5657,D,celebrity
5658,I,scientist
5659,D,celebrity
5660,I,politician
5661,D,celebrity
5662,I,celebrity
5663,I,celebrity
5664,D,celebrity
5665,P,scientist
5666,D,scientist
5667,I,politician
5668,I,celebrity
5669,I,politician
5670,D,politician
5671,P,scientist
5672,P,politician
5673,P,celebrity
5674,D,scientist
5675,P,politician
5676,I,celebrity
5677,I,scientist
5678,D,scientist
5679,P,scientist
5680,D,celebrity
5681,D,scientist
5682,D,scientist
5683,D,scientist
5684,I,celebrity
5685,D,politician
5686,D,scientist
5687,I,celebrity
5688,I,politician
5689,P,celebrity
5690,P,scientist
5691,P,politician
5692,D,scientist
5693,D,scientist
5694,I,politician
5695,I,celebrity
5696,D,scientist
5697,I,politician
5698,I,scientist
5699,I,scientist
5700,P,politician
5701,I,celebrity
5702,I,scientist
5703,I,scientist
5704,D,scientist
5705,P,scientist
5706,I,politician
5707,I,celebrity
5708,P,politician
5709,P,politician
5710,P,politician
5711,D,politician
5712,D,scientist
5713,P,celebrity
5714,D,politician
5715,P,celebrity
5716,D,politician
5717,P,celebrity
5718,I,politician
5719,I,scientist
5720,D,celebrity
5721,D,politician
5722,D,celebrity
5723,P,politician
5724,I,scientist
5725,D,celebrity
5726,I,scientist
5727,I,politician
5728,P,scientist
5729,I,celebrity
5730,D,celebrity
5731,D,scientist
5732,D,politician
5733,P,scientist
5734,I,scientist
5735,D,politician
5736,P,celebrity
5737,D,scientist
5738,I,scientist
5739,P,politician
5740,D,celebrity
5741,D,celebrity
5742,P,celebrity
5743,D,celebrity
5744,P,celebrity
5745,I,politician
5746,D,celebrity
5747,I,celebrity
5748,P,scientist
5749,D,scientist
5750,D,celebrity
5751,D,celebrity
5752,I,celebrity
5753,D,celebrity
5754,D,celebrity
5755,D,celebrity
5756,I,scientist
5757,D,scientist
5758,P,scientist
5759,D,scientist
5760,I,politician
5761,P,scientist
5762,D,scientist
5763,P,politician
5764,P,celebrity
5765,I,scientist
5766,P,politician
5767,D,celebrity
5768,D,politician
5769,P,celebrity
5770,I,scientist
5771,P,politician
5772,I,scientist
5773,P,scientist
5774,D,politician
5775,I,politician
5776,P,politician
5777,I,celebrity
5778,P,scientist
5779,D,politician
5780,D,politician
5781,I,scientist
5782,P,politician
5783,I,celebrity
5784,P,scientist
5785,D,politician
5786,D,celebrity
5787,I,scientist
5788,D,scientist
5789,D,scientist
5790,I,celebrity
5791,I,politician
5792,D,scientist
5793,P,politician
5794,P,celebrity
5795,I,politician
5796,I,scientist
5797,D,celebrity
5798,D,scientist
5799,D,scientist
5800,D,scientist
5801,D,scientist
5802,P,scientist
5803,I,scientist
5804,I,celebrity
5805,P,politician
5806,P,scientist
5807,P,scientist
5808,D,celebrity
5809,D,celebrity
5810,P,celebrity
5811,D,scientist
5812,I,politician
5813,I,celebrity
5814,D,scientist
5815,I,celebrity
5816,I,celebrity
5817,D,politician
5818,D,politician
5819,D,celebrity
5820,I,scientist
5821,D,politician
5822,P,scientist
5823,P,scientist
5824,P,scientist
5825,P,scientist
5826,P,politician
5827,I,politician
5828,P,scientist
5829,I,scientist
5830,I,politician
5831,P,celebrity
5832,I,politician
5833,D,celebrity
5834,P,politician
5835,I,celebrity
5836,D,politician
5837,I,celebrity
5838,I,politician
5839,I,politician
5840,I,politician
5841,I,celebrity
5842,P,celebrity
5843,D,politician
5844,I,politician
5845,P,politician
5846,I,celebrity
5847,I,politician
5848,D,scientist
5849,D,scientist
5850,D,scientist
5851,P,politician
5852,I,celebrity
5853,D,celebrity
5854,P,celebrity
5855,P,celebrity
5856,D,politician
5857,D,celebrity
5858,P,politician
5859,D,politician
5860,I,politician
5861,I,celebrity
5862,P,celebrity
5863,I,politician
5864,I,scientist
5865,D,celebrity
5866,D,scientist
5867,D,celebrity
5868,D,politician
5869,P,celebrity
5870,P,celebrity
5871,I,scientist
5872,P,celebrity
5873,D,politician
5874,I,scientist
5875,I,scientist
5876,P,politician
5877,I,scientist
5878,I,politician
5879,D,celebrity
5880,D,scientist
5881,P,politician
5882,D,politician
5883,I,celebrity
5884,D,scientist
5885,I,politician
5886,P,scientist
5887,I,politician
5888,I,celebrity
5889,D,scientist
5890,I,celebrity
5891,I,scientist
5892,P,politician
5893,I,celebrity
5894,I,celebrity
5895,D,celebrity
5896,I,scientist
5897,P,scientist
5898,D,politician
5899,D,scientist
5900,D,celebrity
5901,D,scientist
5902,I,celebrity
5903,I,politician
5904,D,celebrity
5905,D,scientist
5906,D,scientist
5907,P,celebrity
5908,P,politician
5909,P,politician
5910,D,scientist
5911,P,scientist
5912,D,scientist
5913,I,celebrity
5914,D,celebrity
5915,I,politician
5916,I,politician
5917,D,politician
5918,P,politician
5919,P,politician
5920,I,celebrity
5921,I,scientist
5922,I,celebrity
5923,D,scientist
5924,P,celebrity
5925,I,celebrity
5926,I,celebrity
5927,D,politician
5928,I,celebrity
5929,I,scientist
5930,I,politician
5931,P,celebrity
5932,I,politician
5933,P,politician
5934,P,celebrity
5935,D,celebrity
5936,P,politician
5937,I,politician
5938,P,scientist
5939,I,scientist
5940,D,scientist
5941,D,scientist
5942,P,scientist
5943,P,celebrity
5944,D,scientist
5945,D,politician
5946,P,politician
5947,D,celebrity
5948,I,celebrity
5949,D,celebrity
5950,P,politician
5951,P,scientist
5952,P,celebrity
5953,D,scientist
5954,P,politician
5955,D,celebrity
5956,D,scientist
5957,P,politician
5958,P,politician
5959,D,scientist
5960,I,politician
5961,D,politician
5962,I,politician
5963,D,scientist
5964,I,politician
5965,P,celebrity
5966,D,celebrity
5967,D,politician
5968,I,celebrity
5969,I,scientist
5970,D,scientist
5971,I,celebrity
5972,D,scientist
5973,I,scientist
5974,I,scientist
5975,I,celebrity
5976,D,celebrity
5977,I,scientist
5978,P,scientist
5979,I,scientist
5980,I,scientist
5981,P,politician
5982,I,scientist
5983,P,politician
5984,I,scientist
5985,I,scientist
5986,P,celebrity
5987,D,politician
5988,I,politician
5989,P,scientist
5990,D,politician
5991,P,politician
5992,P,celebrity
5993,P,politician
5994,P,celebrity
5995,D,scientist
5996,P,celebrity
5997,P,scientist
5998,D,scientist
5999,P,celebrity
6000,P,celebrity
6001,P,scientist
6002,I,scientist
6003,I,celebrity
6004,P,politician
6005,P,celebrity
6006,P,celebrity
6007,P,scientist
6008,D,politician
6009,D,politician
6010,D,celebrity
6011,P,celebrity
6012,D,celebrity
6013,P,politician
6014,P,politician
6015,I,celebrity
6016,D,scientist
6017,I,politician
6018,D,scientist
6019,D,celebrity
6020,D,celebrity
6021,I,celebrity
6022,I,celebrity
6023,P,politician
6024,D,politician
6025,D,scientist
6026,I,celebrity
6027,I,politician
6028,D,celebrity
6029,D,scientist
6030,P,politician
6031,I,scientist
6032,P,scientist
6033,P,scientist
6034,P,politician
6035,D,celebrity
6036,P,scientist
6037,P,celebrity
6038,D,celebrity
6039,P,celebrity
6040,I,politician
6041,D,celebrity
6042,I,celebrity
6043,P,politician
6044,D,scientist
6045,D,politician
6046,D,celebrity
6047,P,politician
6048,P,scientist
6049,D,celebrity
6050,I,politician
6051,P,politician
6052,I,scientist
6053,I,scientist
6054,P,politician
6055,D,politician
6056,I,scientist
6057,D,scientist
6058,I,politician
6059,I,celebrity
6060,P,scientist
6061,D,celebrity
6062,P,scientist
6063,I,scientist
6064,D,politician
6065,P,scientist
6066,I,celebrity
6067,I,celebrity
6068,D,scientist
6069,P,scientist
6070,P,scientist
6071,D,politician
6072,D,scientist
6073,D,scientist
6074,P,politician
6075,I,politician
6076,D,scientist
6077,D,scientist
6078,P,celebrity
6079,D,politician
6080,P,scientist
6081,P,celebrity
6082,I,celebrity
6083,P,politician
6084,P,celebrity
6085,P,scientist
6086,P,scientist
6087,P,celebrity
6088,P,scientist
6089,I,scientist
6090,I,celebrity
6091,I,politician
6092,D,politician
6093,D,celebrity
6094,D,celebrity
6095,I,celebrity
6096,I,celebrity
6097,D,celebrity
6098,I,politician
6099,I,scientist
6100,D,scientist
6101,I,politician
6102,P,scientist
6103,D,politician
6104,P,celebrity
6105,I,politician
6106,I,celebrity
6107,D,politician
6108,I,politician
6109,I,politician
6110,D,celebrity
6111,P,scientist
6112,P,celebrity
6113,D,scientist
6114,I,politician
6115,I,celebrity
6116,I,scientist
6117,P,politician
6118,P,politician
6119,P,scientist
6120,I,celebrity
6121,D,scientist
6122,I,scientist
6123,I,celebrity
6124,D,scientist
6125,I,politician
6126,I,politician
6127,P,celebrity
6128,P,politician
6129,I,scientist
6130,D,celebrity
6131,I,politician
6132,I,politician
6133,D,celebrity
6134,D,scientist
6135,I,celebrity
6136,I,celebrity
6137,I,politician
6138,P,celebrity
6139,I,scientist
6140,P,celebrity
6141,I,politician
6142,P,celebrity
6143,I,celebrity
6144,I,celebrity
6145,P,scientist
6146,D,politician
6147,D,scientist
6148,P,politician
6149,D,politician
6150,D,politician
6151,P,celebrity
6152,P,celebrity
6153,D,celebrity
6154,D,scientist
6155,D,celebrity
6156,P,celebrity
6157,P,celebrity
6158,P,politician
6159,D,scientist
6160,P,politician
6161,P,politician
6162,D,scientist
6163,P,celebrity
6164,I,celebrity
6165,D,celebrity
6166,I,celebrity
6167,D,scientist
6168,D,celebrity
6169,P,politician
6170,I,scientist
6171,I,scientist
6172,D,scientist
6173,I,politician
6174,I,politician
6175,P,politician
6176,P,politician
6177,I,celebrity
6178,I,scientist
6179,I,celebrity
6180,D,celebrity
6181,D,politician
6182,P,scientist
6183,P,celebrity
6184,P,scientist
6185,I,celebrity
6186,D,celebrity
6187,P,scientist
6188,P,politician
6189,D,celebrity
6190,D,scientist
6191,P,celebrity
6192,I,scientist
6193,I,celebrity
6194,I,scientist
6195,I,scientist
6196,D,celebrity
6197,P,celebrity
6198,D,scientist
6199,D,politician
6200,D,celebrity
6201,P,politician
6202,D,celebrity
6203,P,scientist
6204,P,politician
6205,I,politician
6206,I,politician
6207,I,scientist
6208,D,scientist
6209,I,celebrity
6210,I,scientist
6211,D,politician
6212,I,politician
6213,I,scientist
6214,D,celebrity
6215,D,scientist
6216,P,scientist
6217,P,celebrity
6218,I,celebrity
6219,P,celebrity
6220,I,scientist
6221,P,scientist
6222,I,celebrity
6223,P,celebrity
6224,I,celebrity
6225,I,politician
6226,P,politician
6227,P,politician
6228,D,celebrity
6229,D,celebrity
6230,P,scientist
6231,D,celebrity
6232,P,scientist
6233,P,politician
6234,D,scientist
6235,I,politician
6236,D,scientist
6237,I,politician
6238,I,celebrity
6239,P,politician
6240,I,scientist
6241,D,celebrity
6242,I,celebrity
6243,I,celebrity
6244,I,scientist
6245,I,scientist
6246,P,celebrity
6247,I,celebrity
6248,P,scientist
6249,P,celebrity
6250,I,celebrity
6251,I,politician
6252,I,scientist
6253,P,politician
6254,D,politician
6255,P,scientist
6256,D,celebrity
6257,D,celebrity
6258,P,scientist
6259,P,scientist
6260,I,politician
6261,I,celebrity
6262,I,celebrity
6263,I,scientist
6264,P,politician
6265,D,celebrity
6266,D,scientist
6267,D,celebrity
6268,D,celebrity
6269,I,scientist
6270,D,politician
6271,I,celebrity
6272,P,celebrity
6273,D,celebrity
6274,P,politician
6275,D,scientist
6276,I,celebrity
6277,D,scientist
6278,D,celebrity
6279,I,scientist
6280,D,politician
6281,I,celebrity
6282,P,scientist
6283,I,celebrity
6284,P,celebrity
6285,P,politician
6286,I,scientist
6287,D,scientist
6288,I,celebrity
6289,I,politician
6290,I,politician
6291,D,scientist
6292,D,politician
6293,D,celebrity
6294,I,celebrity
6295,P,celebrity
6296,D,politician
6297,P,politician
6298,P,scientist
6299,I,politician
6300,I,politician
6301,P,scientist
6302,P,scientist
6303,I,celebrity
6304,D,scientist
6305,I,politician
6306,D,scientist
6307,D,politician
6308,I,scientist
6309,D,politician
6310,D,celebrity
